timestamp,client_ip,method,endpoint,status_code,response_time_ms,payload_size,user_agent
2026-04-04 01:22:55,192.168.1.73,GET,/health,200,0.75,512,NormalAgent/1.0
2026-04-04 01:23:02,192.168.1.33,GET,/data,200,0.83,64,NormalAgent/1.0
2026-04-04 01:23:07,192.168.1.110,GET,/health,200,1.61,512,NormalAgent/1.0
2026-04-04 01:23:08,192.168.1.65,GET,/login,200,2.27,256,NormalAgent/1.0
2026-04-04 01:23:19,192.168.1.157,GET,/,200,2.33,128,NormalAgent/1.0
2026-04-04 01:23:55,192.168.1.33,GET,/admin,200,13.94,512,AttackSimulator/1.0
2026-04-04 01:24:06,192.168.1.160,GET,/health,200,1.49,256,NormalAgent/1.0
2026-04-04 01:24:06,192.168.1.157,GET,/data,200,1.4,128,NormalAgent/1.0
2026-04-04 01:24:08,192.168.1.53,GET,/health,200,1.36,512,NormalAgent/1.0
2026-04-04 01:24:14,192.168.1.7,GET,/,200,1.2,512,NormalAgent/1.0
2026-04-04 01:24:20,192.168.1.58,GET,/data,200,1.06,64,NormalAgent/1.0
2026-04-04 01:24:29,192.168.1.5,GET,/debug,404,9.93,4096,AttackSimulator/1.0
2026-04-04 01:24:32,192.168.1.168,GET,/login,200,2.46,0,NormalAgent/1.0
2026-04-04 01:24:35,192.168.1.161,GET,/login,200,2.1,512,NormalAgent/1.0
2026-04-04 01:24:38,192.168.1.142,GET,/health,200,2.84,64,NormalAgent/1.0
2026-04-04 01:24:39,192.168.1.142,GET,/,200,2.78,0,NormalAgent/1.0
2026-04-04 01:24:40,192.168.1.135,GET,/login,200,1.46,256,NormalAgent/1.0
2026-04-04 01:24:56,192.168.1.146,GET,/login,404,1.07,128,NormalAgent/1.0
2026-04-04 01:24:58,192.168.1.47,GET,/admin,200,13.28,0,AttackSimulator/1.0
2026-04-04 01:24:58,192.168.1.175,GET,/debug,403,3.53,0,AttackSimulator/1.0
2026-04-04 01:25:15,192.168.1.28,GET,/login,200,1.85,512,NormalAgent/1.0
2026-04-04 01:25:23,192.168.1.193,GET,/login,200,1.56,512,NormalAgent/1.0
2026-04-04 01:25:24,192.168.1.124,GET,/,200,1.33,512,NormalAgent/1.0
2026-04-04 01:25:28,192.168.1.24,GET,/,200,1.44,512,NormalAgent/1.0
2026-04-04 01:25:29,192.168.1.58,GET,/login,404,2.14,0,NormalAgent/1.0
2026-04-04 01:25:38,192.168.1.97,GET,/admin,404,5.65,0,AttackSimulator/1.0
2026-04-04 01:25:43,192.168.1.183,GET,/config,401,14.5,512,AttackSimulator/1.0
2026-04-04 01:25:44,192.168.1.177,GET,/data,200,1.26,256,NormalAgent/1.0
2026-04-04 01:25:44,192.168.1.182,GET,/,200,1.39,0,NormalAgent/1.0
2026-04-04 01:25:55,192.168.1.68,GET,/health,200,1.56,512,NormalAgent/1.0
2026-04-04 01:26:04,192.168.1.110,GET,/debug,403,4.66,2048,AttackSimulator/1.0
2026-04-04 01:26:07,192.168.1.144,GET,/login,200,1.58,64,NormalAgent/1.0
2026-04-04 01:26:15,192.168.1.159,GET,/data,200,2.77,512,NormalAgent/1.0
2026-04-04 01:26:21,192.168.1.103,GET,/login,404,1.38,256,NormalAgent/1.0
2026-04-04 01:26:30,192.168.1.53,GET,/health,200,1.52,512,NormalAgent/1.0
2026-04-04 01:26:46,192.168.1.72,GET,/data,200,0.69,512,NormalAgent/1.0
2026-04-04 01:26:47,192.168.1.178,GET,/health,200,1.74,512,NormalAgent/1.0
2026-04-04 01:27:02,192.168.1.181,GET,/data,200,1.83,128,NormalAgent/1.0
2026-04-04 01:27:04,192.168.1.65,GET,/health,200,1.74,128,NormalAgent/1.0
2026-04-04 01:27:07,192.168.1.25,GET,/health,200,2.56,128,NormalAgent/1.0
2026-04-04 01:27:09,192.168.1.172,GET,/login,200,1.58,256,NormalAgent/1.0
2026-04-04 01:27:10,192.168.1.9,GET,/health,404,2.96,128,NormalAgent/1.0
2026-04-04 01:27:18,192.168.1.157,GET,/login,200,2.48,256,NormalAgent/1.0
2026-04-04 01:27:18,192.168.1.158,GET,/login,200,2.82,512,NormalAgent/1.0
2026-04-04 01:27:21,192.168.1.2,GET,/login,200,2.06,128,NormalAgent/1.0
2026-04-04 01:27:51,192.168.1.120,GET,/login,200,2.58,64,NormalAgent/1.0
2026-04-04 01:27:57,192.168.1.52,GET,/admin,401,5.77,1024,AttackSimulator/1.0
2026-04-04 01:27:57,192.168.1.170,GET,/health,200,1.75,64,NormalAgent/1.0
2026-04-04 01:28:09,192.168.1.38,GET,/health,200,1.01,128,NormalAgent/1.0
2026-04-04 01:28:10,192.168.1.14,GET,/data,200,0.99,0,NormalAgent/1.0
2026-04-04 01:28:27,192.168.1.183,GET,/,404,1.08,64,NormalAgent/1.0
2026-04-04 01:28:36,192.168.1.73,GET,/health,200,2.9,128,NormalAgent/1.0
2026-04-04 01:28:38,192.168.1.147,GET,/config,500,2.7,1024,AttackSimulator/1.0
2026-04-04 01:28:42,192.168.1.182,GET,/config,403,9.6,2048,AttackSimulator/1.0
2026-04-04 01:28:44,192.168.1.46,GET,/health,200,0.58,128,NormalAgent/1.0
2026-04-04 01:28:44,192.168.1.133,GET,/login,200,2.94,256,NormalAgent/1.0
2026-04-04 01:28:48,192.168.1.122,GET,/data,200,1.51,512,NormalAgent/1.0
2026-04-04 01:28:53,192.168.1.6,GET,/,200,2.52,0,NormalAgent/1.0
2026-04-04 01:28:57,192.168.1.23,GET,/,200,1.01,64,NormalAgent/1.0
2026-04-04 01:28:57,192.168.1.17,GET,/admin,404,6.76,512,AttackSimulator/1.0
2026-04-04 01:28:57,192.168.1.6,GET,/data,200,1.76,64,NormalAgent/1.0
2026-04-04 01:29:05,192.168.1.33,GET,/data,200,1.37,256,NormalAgent/1.0
2026-04-04 01:29:10,192.168.1.30,GET,/login,404,3.0,64,NormalAgent/1.0
2026-04-04 01:29:12,192.168.1.31,GET,/login,200,2.47,0,NormalAgent/1.0
2026-04-04 01:29:13,192.168.1.121,GET,/debug,500,7.96,512,AttackSimulator/1.0
2026-04-04 01:29:14,192.168.1.196,GET,/debug,403,13.93,512,AttackSimulator/1.0
2026-04-04 01:29:18,192.168.1.200,GET,/config,404,15.0,4096,AttackSimulator/1.0
2026-04-04 01:29:21,192.168.1.60,GET,/login,200,1.71,256,NormalAgent/1.0
2026-04-04 01:29:28,192.168.1.111,GET,/admin,403,10.94,1024,AttackSimulator/1.0
2026-04-04 01:29:40,192.168.1.84,GET,/debug,404,12.2,4096,AttackSimulator/1.0
2026-04-04 01:29:44,192.168.1.58,GET,/debug,401,10.29,512,AttackSimulator/1.0
2026-04-04 01:29:46,192.168.1.192,GET,/,200,0.93,0,NormalAgent/1.0
2026-04-04 01:29:52,192.168.1.107,GET,/admin,404,9.47,512,AttackSimulator/1.0
2026-04-04 01:29:55,192.168.1.182,GET,/,200,1.01,128,NormalAgent/1.0
2026-04-04 01:29:57,192.168.1.56,GET,/,404,2.03,512,NormalAgent/1.0
2026-04-04 01:29:58,192.168.1.77,GET,/login,200,1.21,128,NormalAgent/1.0
2026-04-04 01:30:08,192.168.1.175,GET,/login,200,1.56,0,NormalAgent/1.0
2026-04-04 01:30:13,192.168.1.102,GET,/,404,1.46,0,NormalAgent/1.0
2026-04-04 01:30:13,192.168.1.167,GET,/login,500,6.64,2048,AttackSimulator/1.0
2026-04-04 01:30:17,192.168.1.178,GET,/admin,403,7.7,2048,AttackSimulator/1.0
2026-04-04 01:30:26,192.168.1.32,GET,/,200,1.73,64,NormalAgent/1.0
2026-04-04 01:30:46,192.168.1.15,GET,/health,404,2.95,0,NormalAgent/1.0
2026-04-04 01:31:06,192.168.1.145,GET,/data,200,1.7,64,NormalAgent/1.0
2026-04-04 01:31:07,192.168.1.97,GET,/admin,401,6.47,512,AttackSimulator/1.0
2026-04-04 01:31:09,192.168.1.92,GET,/health,200,2.05,0,NormalAgent/1.0
2026-04-04 01:31:19,192.168.1.32,GET,/secret,404,3.86,0,AttackSimulator/1.0
2026-04-04 01:31:20,192.168.1.57,GET,/health,200,1.97,0,NormalAgent/1.0
2026-04-04 01:31:24,192.168.1.118,GET,/,200,2.66,64,NormalAgent/1.0
2026-04-04 01:31:29,192.168.1.133,GET,/secret,401,3.78,4096,AttackSimulator/1.0
2026-04-04 01:31:32,192.168.1.40,GET,/login,404,2.27,128,NormalAgent/1.0
2026-04-04 01:31:37,192.168.1.3,GET,/config,401,3.63,4096,AttackSimulator/1.0
2026-04-04 01:31:37,192.168.1.85,GET,/config,403,7.87,512,AttackSimulator/1.0
2026-04-04 01:31:42,192.168.1.38,GET,/login,200,2.71,128,NormalAgent/1.0
2026-04-04 01:31:46,192.168.1.177,GET,/data,200,0.51,128,NormalAgent/1.0
2026-04-04 01:31:47,192.168.1.181,GET,/secret,401,10.36,1024,AttackSimulator/1.0
2026-04-04 01:31:48,192.168.1.11,GET,/health,404,1.01,64,NormalAgent/1.0
2026-04-04 01:31:49,192.168.1.85,GET,/admin,403,14.62,0,AttackSimulator/1.0
2026-04-04 01:32:01,192.168.1.110,GET,/,200,2.2,128,NormalAgent/1.0
2026-04-04 01:32:04,192.168.1.25,GET,/health,200,2.7,256,NormalAgent/1.0
2026-04-04 01:32:06,192.168.1.28,GET,/secret,200,11.99,2048,AttackSimulator/1.0
2026-04-04 01:32:09,192.168.1.71,GET,/health,404,1.26,64,NormalAgent/1.0
